opportunity_id,sales_agent,product,account,deal_stage,engage_date,close_date,close_value,sector,year_established,revenue,employees,office_location,subsidiary_of,engage_day,engage_month,engage_year,engage_quarter,close_day,close_month,close_year,close_quarter,manager,regional_office,series,sales_price
O1DTVNH2,Gladys Colclough,MG Special,Hottechi,Lost,2017-10-19,2017-10-20 00:00:00.000000000,0.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Thursday,October,2017,4,Friday,October,2017,4,Melvin Marxen,Central,MG,55.00
Q6MGPT50,Gladys Colclough,GTXPro,Inity,Won,2017-10-19,2017-12-09 00:00:00.000000000,5192.00,marketing,1986,2403.58,8801,United States,Indépendant,Thursday,October,2017,4,Saturday,December,2017,4,Melvin Marxen,Central,Inconnu,1096.00
ENL7MDL2,Hayden Neloms,GTX Plus Basic,Hottechi,Won,2017-10-19,2017-10-28 00:00:00.000000000,1226.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Thursday,October,2017,4,Saturday,October,2017,4,Celia Rouche,West,GTX,1096.00
CLHPJZHP,Hayden Neloms,GTX Plus Pro,J-Texon,Won,2017-10-19,2017-10-25 00:00:00.000000000,4552.00,retail,1989,1388.67,3583,United States,Indépendant,Thursday,October,2017,4,Wednesday,October,2017,4,Celia Rouche,West,GTX,5482.00
YQJGEI71,James Ascencio,GTX Plus Pro,Inconnu,Engaging,2017-10-19,2017-08-04 05:21:33.203883520,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,October,2017,4,Friday,August,2017,3,Summer Sewald,West,GTX,5482.00
XO4ZYI3G,James Ascencio,GTX Plus Pro,Xx-holding,Won,2017-10-19,2017-10-26 00:00:00.000000000,5569.00,finance,1993,7537.24,20293,United States,Indépendant,Thursday,October,2017,4,Thursday,October,2017,4,Summer Sewald,West,GTX,5482.00
RSBEC5KF,James Ascencio,GTXPro,Fasehatice,Won,2017-10-19,2017-10-20 00:00:00.000000000,4389.00,retail,1990,4968.91,7523,United States,Indépendant,Thursday,October,2017,4,Friday,October,2017,4,Summer Sewald,West,Inconnu,1096.00
6Z6SRB1Y,Jonathan Berthelot,GTX Plus Pro,Hottechi,Lost,2017-10-19,2017-11-01 00:00:00.000000000,0.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Thursday,October,2017,4,Wednesday,November,2017,4,Melvin Marxen,Central,GTX,5482.00
BZGJ44FH,Kami Bicknell,GTXPro,Inconnu,Engaging,2017-10-19,2017-07-29 04:40:35.294117632,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,October,2017,4,Saturday,July,2017,3,Summer Sewald,West,Inconnu,1096.00
4S17VJ7O,Kary Hendrixson,MG Advanced,Inconnu,Engaging,2017-10-19,2017-07-29 17:37:25.970149376,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,October,2017,4,Saturday,July,2017,3,Summer Sewald,West,MG,3393.00
FRSYEHJE,Lajuana Vencill,MG Advanced,Globex Corporation,Lost,2017-10-19,2017-10-21 00:00:00.000000000,0.00,technolgy,2000,1223.72,2497,Norway,Indépendant,Thursday,October,2017,4,Saturday,October,2017,4,Dustin Brinkmann,Central,MG,3393.00
MV4DK68W,Lajuana Vencill,GTX Basic,Ron-tech,Won,2017-10-19,2017-10-26 00:00:00.000000000,451.00,medical,1992,3922.42,6837,United States,Indépendant,Thursday,October,2017,4,Thursday,October,2017,4,Dustin Brinkmann,Central,GTX,550.00
B2FSFXKA,Markita Hansen,MG Special,Inconnu,Engaging,2017-10-19,2017-08-05 21:40:26.431718144,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,October,2017,4,Saturday,August,2017,3,Celia Rouche,West,MG,55.00
W72TPY7P,Markita Hansen,MG Special,Inconnu,Engaging,2017-10-19,2017-08-05 21:40:26.431718144,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,October,2017,4,Saturday,August,2017,3,Celia Rouche,West,MG,55.00
I15B3BNW,Markita Hansen,MG Advanced,Plexzap,Lost,2017-10-19,2017-11-28 00:00:00.000000000,0.00,retail,2001,2437.85,4874,United States,Indépendant,Thursday,October,2017,4,Tuesday,November,2017,4,Celia Rouche,West,MG,3393.00
1CT3EWJ8,Markita Hansen,GTX Basic,Goodsilron,Won,2017-10-19,2017-10-21 00:00:00.000000000,553.00,marketing,2000,2952.73,5107,United States,Indépendant,Thursday,October,2017,4,Saturday,October,2017,4,Celia Rouche,West,GTX,550.00
JPBLNA5V,Marty Freudenburg,GTXPro,Scottech,Lost,2017-10-19,2017-10-29 00:00:00.000000000,0.00,marketing,2012,45.39,100,United States,Inity,Thursday,October,2017,4,Sunday,October,2017,4,Melvin Marxen,Central,Inconnu,1096.00
SLILSQJV,Maureen Marcano,GTX Plus Basic,Inconnu,Engaging,2017-10-19,2017-07-29 18:49:00.845070336,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Thursday,October,2017,4,Saturday,July,2017,3,Summer Sewald,West,GTX,1096.00
R6OM4EDE,Maureen Marcano,GTX Basic,Blackzim,Won,2017-10-19,2017-11-01 00:00:00.000000000,524.00,retail,2009,497.11,1588,United States,Indépendant,Thursday,October,2017,4,Wednesday,November,2017,4,Summer Sewald,West,GTX,550.00
74Y43OFL,Reed Clapper,MG Advanced,Plussunin,Lost,2017-10-19,2017-10-21 00:00:00.000000000,0.00,retail,2003,1419.98,4018,United States,Indépendant,Thursday,October,2017,4,Saturday,October,2017,4,Rocco Neubert,East,MG,3393.00
OIOGIDI2,Versie Hillebrand,GTX Plus Basic,Ron-tech,Lost,2017-10-19,2017-10-31 00:00:00.000000000,0.00,medical,1992,3922.42,6837,United States,Indépendant,Thursday,October,2017,4,Tuesday,October,2017,4,Dustin Brinkmann,Central,GTX,1096.00
SCN3BY47,Versie Hillebrand,MG Special,Inity,Won,2017-10-19,2017-10-27 00:00:00.000000000,53.00,marketing,1986,2403.58,8801,United States,Indépendant,Thursday,October,2017,4,Friday,October,2017,4,Dustin Brinkmann,Central,MG,55.00
HFF39KOB,Versie Hillebrand,MG Advanced,Statholdings,Won,2017-10-19,2017-10-20 00:00:00.000000000,2749.00,employment,1997,291.27,586,United States,Indépendant,Thursday,October,2017,4,Friday,October,2017,4,Dustin Brinkmann,Central,MG,3393.00
OS59LIZX,Vicki Laflamme,GTXPro,J-Texon,Lost,2017-10-19,2017-10-26 00:00:00.000000000,0.00,retail,1989,1388.67,3583,United States,Indépendant,Thursday,October,2017,4,Thursday,October,2017,4,Celia Rouche,West,Inconnu,1096.00
O3S3SF3W,Vicki Laflamme,GTXPro,Rantouch,Lost,2017-10-19,2017-10-21 00:00:00.000000000,0.00,telecommunications,1994,1188.42,3015,United States,Indépendant,Thursday,October,2017,4,Saturday,October,2017,4,Celia Rouche,West,Inconnu,1096.00
WA0NRLP7,Vicki Laflamme,GTX Plus Pro,Groovestreet,Won,2017-10-19,2017-10-20 00:00:00.000000000,5368.00,retail,2003,223.80,299,United States,Indépendant,Thursday,October,2017,4,Friday,October,2017,4,Celia Rouche,West,GTX,5482.00
GHOQQYQM,Wilburn Farren,GTXPro,Kan-code,Won,2017-10-19,2017-12-25 00:00:00.000000000,4734.00,software,1982,11698.03,34288,United States,Indépendant,Thursday,October,2017,4,Monday,December,2017,4,Cara Losch,East,Inconnu,1096.00
6OXOIJ4D,Wilburn Farren,MG Advanced,Condax,Won,2017-10-19,2017-12-16 00:00:00.000000000,3089.00,medical,2017,4.54,9,United States,Indépendant,Thursday,October,2017,4,Saturday,December,2017,4,Cara Losch,East,MG,3393.00
DTFLKV60,Anna Snelling,MG Advanced,Dontechi,Lost,2017-10-20,2017-10-21 00:00:00.000000000,0.00,software,1982,4618.00,10083,United States,Indépendant,Friday,October,2017,4,Saturday,October,2017,4,Dustin Brinkmann,Central,MG,3393.00
RELG4CYQ,Anna Snelling,MG Special,Gogozoom,Won,2017-10-20,2017-10-30 00:00:00.000000000,54.00,telecommunications,2007,86.68,187,United States,Sonron,Friday,October,2017,4,Monday,October,2017,4,Dustin Brinkmann,Central,MG,55.00
PLV91KH7,Cassey Cress,GTXPro,Silis,Won,2017-10-20,2017-10-27 00:00:00.000000000,4345.00,medical,1994,2818.38,6290,United States,Indépendant,Friday,October,2017,4,Friday,October,2017,4,Rocco Neubert,East,Inconnu,1096.00
U289K4V3,Cecily Lampkin,MG Advanced,Warephase,Won,2017-10-20,2017-10-27 00:00:00.000000000,3848.00,services,1997,2041.73,5276,United States,Indépendant,Friday,October,2017,4,Friday,October,2017,4,Dustin Brinkmann,Central,MG,3393.00
PDXFX23P,Corliss Cosme,GTXPro,Initech,Won,2017-10-20,2017-10-26 00:00:00.000000000,4287.00,telecommunications,1994,6395.05,20275,United States,Indépendant,Friday,October,2017,4,Thursday,October,2017,4,Cara Losch,East,Inconnu,1096.00
LULNYY3C,Darcel Schlecht,GTXPro,Codehow,Won,2017-10-20,2017-10-27 00:00:00.000000000,4435.00,software,1998,2714.90,2641,United States,Acme Corporation,Friday,October,2017,4,Friday,October,2017,4,Melvin Marxen,Central,Inconnu,1096.00
NJ1YGDZW,Darcel Schlecht,GTXPro,Stanredtax,Won,2017-10-20,2017-10-28 00:00:00.000000000,4699.00,finance,1987,1698.20,3798,United States,Indépendant,Friday,October,2017,4,Saturday,October,2017,4,Melvin Marxen,Central,Inconnu,1096.00
CZC1J6FQ,Gladys Colclough,GTX Plus Pro,Cancity,Lost,2017-10-20,2017-10-24 00:00:00.000000000,0.00,retail,2001,718.62,2448,United States,Indépendant,Friday,October,2017,4,Tuesday,October,2017,4,Melvin Marxen,Central,GTX,5482.00
WSWJJ234,Gladys Colclough,MG Special,Genco Pura Olive Oil Company,Lost,2017-10-20,2017-10-22 00:00:00.000000000,0.00,retail,2007,894.33,1635,Italy,Indépendant,Friday,October,2017,4,Sunday,October,2017,4,Melvin Marxen,Central,MG,55.00
MDBKYL2Q,Gladys Colclough,MG Special,Stanredtax,Won,2017-10-20,2017-10-30 00:00:00.000000000,60.00,finance,1987,1698.20,3798,United States,Indépendant,Friday,October,2017,4,Monday,October,2017,4,Melvin Marxen,Central,MG,55.00
M9EU34FE,Hayden Neloms,GTX Plus Pro,Hatfan,Won,2017-10-20,2017-10-21 00:00:00.000000000,6026.00,services,1982,792.46,1299,United States,Indépendant,Friday,October,2017,4,Saturday,October,2017,4,Celia Rouche,West,GTX,5482.00
HCARIWPE,James Ascencio,GTX Plus Pro,Golddex,Lost,2017-10-20,2017-10-27 00:00:00.000000000,0.00,finance,2008,52.50,165,United States,Indépendant,Friday,October,2017,4,Friday,October,2017,4,Summer Sewald,West,GTX,5482.00
WGJB2VDU,James Ascencio,GTX Plus Pro,Newex,Won,2017-10-20 00:00:00.000000000,2017-12-25 00:00:00.000000000,5095.00,services,1991,1012.72,3492,Germany,Indépendant,Friday,October,2017,4,Monday,December,2017,4,Summer Sewald,West,GTX,5482.00
RYWETTBK,Kami Bicknell,GTX Basic,Fasehatice,Engaging,2017-10-20 00:00:00.000000000,2017-07-29 04:40:35.294117632,472.00,retail,1990,4968.91,7523,United States,Indépendant,Friday,October,2017,4,Saturday,July,2017,3,Summer Sewald,West,GTX,550.00
JSLSL3SU,Kami Bicknell,GTX Basic,Sunnamplex,Won,2017-10-20 00:00:00.000000000,2017-12-16 00:00:00.000000000,565.00,marketing,2008,894.37,1593,Poland,Indépendant,Friday,October,2017,4,Saturday,December,2017,4,Summer Sewald,West,GTX,550.00
N1B45KIT,Maureen Marcano,GTX Plus Pro,Y-corporation,Won,2017-10-20 00:00:00.000000000,2017-12-22 00:00:00.000000000,5883.00,employment,1983,2871.35,9561,United States,Indépendant,Friday,October,2017,4,Friday,December,2017,4,Summer Sewald,West,GTX,5482.00
30UA0RS8,Niesha Huffines,GTX Plus Basic,Funholding,Won,2017-10-20 00:00:00.000000000,2017-12-12 00:00:00.000000000,1135.00,finance,1991,2819.50,7227,United States,Golddex,Friday,October,2017,4,Tuesday,December,2017,4,Melvin Marxen,Central,GTX,1096.00
R1Z8J1JL,Reed Clapper,GTX Plus Basic,Konex,Won,2017-10-20 00:00:00.000000000,2017-12-21 00:00:00.000000000,903.00,technolgy,1980,7708.38,13756,United States,Indépendant,Friday,October,2017,4,Thursday,December,2017,4,Rocco Neubert,East,GTX,1096.00
2DY9U1V7,Rosie Papadopoulos,GTXPro,Konex,Engaging,2017-10-20 00:00:00.000000000,2017-07-31 03:58:00.991735552,472.00,technolgy,1980,7708.38,13756,United States,Indépendant,Friday,October,2017,4,Monday,July,2017,3,Cara Losch,East,Inconnu,1096.00
MJODFG6C,Vicki Laflamme,MG Special,Green-Plus,Lost,2017-10-20 00:00:00.000000000,2017-10-27 00:00:00.000000000,0.00,services,2003,692.19,1922,United States,Indépendant,Friday,October,2017,4,Friday,October,2017,4,Celia Rouche,West,MG,55.00
6D7N5SQ7,Vicki Laflamme,MG Special,Lexiqvolax,Lost,2017-10-20 00:00:00.000000000,2017-10-28 00:00:00.000000000,0.00,medical,2004,1618.89,3889,United States,Indépendant,Friday,October,2017,4,Saturday,October,2017,4,Celia Rouche,West,MG,55.00
DQIKGS2U,Vicki Laflamme,MG Special,Dalttechnology,Won,2017-10-20 00:00:00.000000000,2017-11-03 00:00:00.000000000,48.00,software,2013,98.79,96,United States,Bubba Gump,Friday,October,2017,4,Friday,November,2017,4,Celia Rouche,West,MG,55.00
EZNAGRVB,Zane Levy,GTX Plus Pro,Hatfan,Won,2017-10-20 00:00:00.000000000,2017-10-30 00:00:00.000000000,5388.00,services,1982,792.46,1299,United States,Indépendant,Friday,October,2017,4,Monday,October,2017,4,Summer Sewald,West,GTX,5482.00
C1M1RST0,Zane Levy,GTXPro,Plexzap,Won,2017-10-20 00:00:00.000000000,2017-10-27 00:00:00.000000000,4109.00,retail,2001,2437.85,4874,United States,Indépendant,Friday,October,2017,4,Friday,October,2017,4,Summer Sewald,West,Inconnu,1096.00
KIZOEC3M,Anna Snelling,GTX Plus Basic,dambase,Lost,2017-10-21 00:00:00.000000000,2017-10-23 00:00:00.000000000,0.00,marketing,1995,2173.98,2928,United States,Inity,Saturday,October,2017,4,Monday,October,2017,4,Dustin Brinkmann,Central,GTX,1096.00
CO7T7H41,Anna Snelling,MG Special,Ron-tech,Lost,2017-10-21 00:00:00.000000000,2017-10-27 00:00:00.000000000,0.00,medical,1992,3922.42,6837,United States,Indépendant,Saturday,October,2017,4,Friday,October,2017,4,Dustin Brinkmann,Central,MG,55.00
BMQYRJC7,Anna Snelling,GTX Plus Pro,Codehow,Won,2017-10-21 00:00:00.000000000,2017-12-16 00:00:00.000000000,5543.00,software,1998,2714.90,2641,United States,Acme Corporation,Saturday,October,2017,4,Saturday,December,2017,4,Dustin Brinkmann,Central,GTX,5482.00
6ALPIXB7,Cassey Cress,GTX Plus Basic,Donware,Lost,2017-10-21 00:00:00.000000000,2017-11-29 00:00:00.000000000,0.00,marketing,1999,1197.44,2570,United States,Indépendant,Saturday,October,2017,4,Wednesday,November,2017,4,Rocco Neubert,East,GTX,1096.00
5NVTQW38,Cecily Lampkin,GTX Plus Basic,Streethex,Lost,2017-10-21 00:00:00.000000000,2017-10-28 00:00:00.000000000,0.00,retail,1988,1376.80,1165,Belgium,Indépendant,Saturday,October,2017,4,Saturday,October,2017,4,Dustin Brinkmann,Central,GTX,1096.00
IOUUN8LM,Cecily Lampkin,MG Advanced,Genco Pura Olive Oil Company,Lost,2017-10-21 00:00:00.000000000,2017-10-27 00:00:00.000000000,0.00,retail,2007,894.33,1635,Italy,Indépendant,Saturday,October,2017,4,Friday,October,2017,4,Dustin Brinkmann,Central,MG,3393.00
3EZLRW47,Darcel Schlecht,GTXPro,Bioholding,Lost,2017-10-21 00:00:00.000000000,2017-10-31 00:00:00.000000000,0.00,medical,2012,587.34,1356,Philipines,Indépendant,Saturday,October,2017,4,Tuesday,October,2017,4,Melvin Marxen,Central,Inconnu,1096.00
09AILR04,Darcel Schlecht,GTXPro,Statholdings,Won,2017-10-21 00:00:00.000000000,2017-10-29 00:00:00.000000000,4732.00,employment,1997,291.27,586,United States,Indépendant,Saturday,October,2017,4,Sunday,October,2017,4,Melvin Marxen,Central,Inconnu,1096.00
KSYI5DDW,Darcel Schlecht,MG Special,Codehow,Won,2017-10-21 00:00:00.000000000,2017-11-07 00:00:00.000000000,55.00,software,1998,2714.90,2641,United States,Acme Corporation,Saturday,October,2017,4,Tuesday,November,2017,4,Melvin Marxen,Central,MG,55.00
W4R2C7N9,Donn Cantrell,GTX Basic,Xx-zobam,Lost,2017-10-21 00:00:00.000000000,2017-10-30 00:00:00.000000000,0.00,entertainment,1989,3838.39,8274,United States,Indépendant,Saturday,October,2017,4,Monday,October,2017,4,Rocco Neubert,East,GTX,550.00
KY1CESUN,Donn Cantrell,GTX Plus Pro,The New York Inquirer,Lost,2017-10-21 00:00:00.000000000,2017-10-29 00:00:00.000000000,0.00,medical,1996,439.21,792,United States,Indépendant,Saturday,October,2017,4,Sunday,October,2017,4,Rocco Neubert,East,GTX,5482.00
M4EHG2ZB,Gladys Colclough,MG Special,Konmatfix,Won,2017-10-21 00:00:00.000000000,2017-10-30 00:00:00.000000000,52.00,marketing,1985,375.43,1190,United States,Indépendant,Saturday,October,2017,4,Monday,October,2017,4,Melvin Marxen,Central,MG,55.00
DLAMSRVT,Jonathan Berthelot,GTX Basic,Genco Pura Olive Oil Company,Lost,2017-10-21 00:00:00.000000000,2017-10-22 00:00:00.000000000,0.00,retail,2007,894.33,1635,Italy,Indépendant,Saturday,October,2017,4,Sunday,October,2017,4,Melvin Marxen,Central,GTX,550.00
PZNZD22T,Kami Bicknell,GTX Basic,Doncon,Lost,2017-10-21 00:00:00.000000000,2017-12-14 00:00:00.000000000,0.00,technolgy,2010,587.72,1501,United States,Indépendant,Saturday,October,2017,4,Thursday,December,2017,4,Summer Sewald,West,GTX,550.00
FVCN0HQ9,Kary Hendrixson,GTX Basic,Cheers,Lost,2017-10-21 00:00:00.000000000,2017-10-23 00:00:00.000000000,0.00,entertainment,1993,4269.90,6472,United States,Massive Dynamic,Saturday,October,2017,4,Monday,October,2017,4,Summer Sewald,West,GTX,550.00
A0FVQ8KO,Kary Hendrixson,GTX Basic,Labdrill,Won,2017-10-21 00:00:00.000000000,2017-10-27 00:00:00.000000000,575.00,medical,1985,2741.37,9226,United States,Indépendant,Saturday,October,2017,4,Friday,October,2017,4,Summer Sewald,West,GTX,550.00
6KGX67OZ,Maureen Marcano,GTX Basic,Green-Plus,Lost,2017-10-21 00:00:00.000000000,2017-10-30 00:00:00.000000000,0.00,services,2003,692.19,1922,United States,Indépendant,Saturday,October,2017,4,Monday,October,2017,4,Summer Sewald,West,GTX,550.00
BXXGLPD7,Niesha Huffines,MG Special,Domzoom,Lost,2017-10-21 00:00:00.000000000,2017-11-01 00:00:00.000000000,0.00,entertainment,1998,217.87,551,United States,Indépendant,Saturday,October,2017,4,Wednesday,November,2017,4,Melvin Marxen,Central,MG,55.00
MHF6GSB6,Reed Clapper,MG Advanced,Plussunin,Won,2017-10-21 00:00:00.000000000,2017-10-29 00:00:00.000000000,3612.00,retail,2003,1419.98,4018,United States,Indépendant,Saturday,October,2017,4,Sunday,October,2017,4,Rocco Neubert,East,MG,3393.00
TFILI4TE,Violet Mclelland,MG Special,Zathunicon,Lost,2017-10-21 00:00:00.000000000,2017-10-25 00:00:00.000000000,0.00,retail,2010,71.12,144,United States,Indépendant,Saturday,October,2017,4,Wednesday,October,2017,4,Cara Losch,East,MG,55.00
4P0SDD91,Wilburn Farren,GTXPro,Iselectrics,Won,2017-10-21 00:00:00.000000000,2017-12-15 00:00:00.000000000,4970.00,technolgy,2011,527.11,1428,United States,Acme Corporation,Saturday,October,2017,4,Friday,December,2017,4,Cara Losch,East,Inconnu,1096.00
ZZ4X9VN3,Wilburn Farren,MG Advanced,Ganjaflex,Won,2017-10-21 00:00:00.000000000,2017-10-31 00:00:00.000000000,2995.00,retail,1995,5158.71,17479,Japan,Indépendant,Saturday,October,2017,4,Tuesday,October,2017,4,Cara Losch,East,MG,3393.00
0J3UU8PZ,Boris Faz,GTX Basic,Zathunicon,Won,2017-10-22 00:00:00.000000000,2017-12-30 00:00:00.000000000,546.00,retail,2010,71.12,144,United States,Indépendant,Sunday,October,2017,4,Saturday,December,2017,4,Rocco Neubert,East,GTX,550.00
UYPF6FZ3,Boris Faz,GTX Plus Basic,Gekko & Co,Won,2017-10-22 00:00:00.000000000,2017-12-20 00:00:00.000000000,1184.00,retail,1990,2520.83,3502,United States,Indépendant,Sunday,October,2017,4,Wednesday,December,2017,4,Rocco Neubert,East,GTX,1096.00
2HKRINHL,Cassey Cress,GTX Plus Pro,Plussunin,Won,2017-10-22 00:00:00.000000000,2017-10-24 00:00:00.000000000,5500.00,retail,2003,1419.98,4018,United States,Indépendant,Sunday,October,2017,4,Tuesday,October,2017,4,Rocco Neubert,East,GTX,5482.00
G5JXIYRO,Cecily Lampkin,MG Advanced,Domzoom,Won,2017-10-22 00:00:00.000000000,2017-10-24 00:00:00.000000000,3616.00,entertainment,1998,217.87,551,United States,Indépendant,Sunday,October,2017,4,Tuesday,October,2017,4,Dustin Brinkmann,Central,MG,3393.00
4MXSHU7X,Corliss Cosme,GTK 500,Kan-code,Lost,2017-10-22 00:00:00.000000000,2017-11-30 00:00:00.000000000,0.00,software,1982,11698.03,34288,United States,Indépendant,Sunday,October,2017,4,Thursday,November,2017,4,Cara Losch,East,GTK,26768.00
H4FIU51C,Daniell Hammack,MG Advanced,Mathtouch,Lost,2017-10-22 00:00:00.000000000,2017-10-26 00:00:00.000000000,0.00,marketing,1984,3027.46,9516,Jordan,Indépendant,Sunday,October,2017,4,Thursday,October,2017,4,Rocco Neubert,East,MG,3393.00
CC2ICRAG,Darcel Schlecht,GTX Plus Basic,Rundofase,Won,2017-10-22 00:00:00.000000000,2017-12-29 00:00:00.000000000,1087.00,technolgy,1983,1008.06,1238,United States,Indépendant,Sunday,October,2017,4,Friday,December,2017,4,Melvin Marxen,Central,GTX,1096.00
RDC531P5,Darcel Schlecht,GTXPro,Inity,Won,2017-10-22 00:00:00.000000000,2017-10-30 00:00:00.000000000,3578.00,marketing,1986,2403.58,8801,United States,Indépendant,Sunday,October,2017,4,Monday,October,2017,4,Melvin Marxen,Central,Inconnu,1096.00
9QX62IL2,Elease Gluck,GTX Basic,Finjob,Won,2017-10-22 00:00:00.000000000,2017-10-29 00:00:00.000000000,544.00,employment,1988,2059.90,3644,United States,Indépendant,Sunday,October,2017,4,Sunday,October,2017,4,Celia Rouche,West,GTX,550.00
3GRTE6VM,Elease Gluck,MG Advanced,Dalttechnology,Won,2017-10-22 00:00:00.000000000,2017-10-29 00:00:00.000000000,3082.00,software,2013,98.79,96,United States,Bubba Gump,Sunday,October,2017,4,Sunday,October,2017,4,Celia Rouche,West,MG,3393.00
E4BPOOL6,Elease Gluck,MG Advanced,Hottechi,Won,2017-10-22 00:00:00.000000000,2017-10-24 00:00:00.000000000,3450.00,technolgy,1997,8170.38,16499,Korea,Indépendant,Sunday,October,2017,4,Tuesday,October,2017,4,Celia Rouche,West,MG,3393.00
B894QWQM,Garret Kinder,GTXPro,Kan-code,Won,2017-10-22 00:00:00.000000000,2017-10-29 00:00:00.000000000,5360.00,software,1982,11698.03,34288,United States,Indépendant,Sunday,October,2017,4,Sunday,October,2017,4,Cara Losch,East,Inconnu,1096.00
U9QMLC5Z,James Ascencio,GTXPro,Cheers,Won,2017-10-22 00:00:00.000000000,2017-11-01 00:00:00.000000000,4991.00,entertainment,1993,4269.90,6472,United States,Massive Dynamic,Sunday,October,2017,4,Wednesday,November,2017,4,Summer Sewald,West,Inconnu,1096.00
VCQBM844,James Ascencio,MG Advanced,Cheers,Won,2017-10-22 00:00:00.000000000,2017-10-30 00:00:00.000000000,3294.00,entertainment,1993,4269.90,6472,United States,Massive Dynamic,Sunday,October,2017,4,Monday,October,2017,4,Summer Sewald,West,MG,3393.00
UE66OOQS,Jonathan Berthelot,GTX Plus Basic,Conecom,Lost,2017-10-22 00:00:00.000000000,2017-10-30 00:00:00.000000000,0.00,technolgy,2005,1520.66,1806,United States,Indépendant,Sunday,October,2017,4,Monday,October,2017,4,Melvin Marxen,Central,GTX,1096.00
W5ABRRKC,Markita Hansen,GTX Plus Basic,Rantouch,Won,2017-10-22 00:00:00.000000000,2017-10-31 00:00:00.000000000,981.00,telecommunications,1994,1188.42,3015,United States,Indépendant,Sunday,October,2017,4,Tuesday,October,2017,4,Celia Rouche,West,GTX,1096.00
Y8KI5ANO,Marty Freudenburg,GTX Plus Basic,Isdom,Lost,2017-10-22 00:00:00.000000000,2017-11-03 00:00:00.000000000,0.00,medical,2002,3178.24,4540,United States,Indépendant,Sunday,October,2017,4,Friday,November,2017,4,Melvin Marxen,Central,GTX,1096.00
CTM8WFGW,Marty Freudenburg,GTX Plus Pro,Streethex,Won,2017-10-22 00:00:00.000000000,2017-10-23 00:00:00.000000000,6233.00,retail,1988,1376.80,1165,Belgium,Indépendant,Sunday,October,2017,4,Monday,October,2017,4,Melvin Marxen,Central,GTX,5482.00
RFUJTKVO,Marty Freudenburg,MG Special,Domzoom,Won,2017-10-22 00:00:00.000000000,2017-11-28 00:00:00.000000000,55.00,entertainment,1998,217.87,551,United States,Indépendant,Sunday,October,2017,4,Tuesday,November,2017,4,Melvin Marxen,Central,MG,55.00
ZMEKFXC5,Niesha Huffines,MG Special,Globex Corporation,Lost,2017-10-22 00:00:00.000000000,2017-10-28 00:00:00.000000000,0.00,technolgy,2000,1223.72,2497,Norway,Indépendant,Sunday,October,2017,4,Saturday,October,2017,4,Melvin Marxen,Central,MG,55.00
LO2BMO33,Niesha Huffines,GTX Plus Pro,Conecom,Won,2017-10-22 00:00:00.000000000,2017-12-10 00:00:00.000000000,6142.00,technolgy,2005,1520.66,1806,United States,Indépendant,Sunday,October,2017,4,Sunday,December,2017,4,Melvin Marxen,Central,GTX,5482.00
GL2FM1RM,Rosalina Dieter,GTX Basic,Inconnu,Engaging,2017-10-22 00:00:00.000000000,2017-07-24 12:00:00.000000000,472.00,Inconnu,1995,1698.20,3492,Non spécifié,Indépendant,Sunday,October,2017,4,Monday,July,2017,3,Celia Rouche,West,GTX,550.00
4ETFTKHJ,Rosalina Dieter,MG Special,Golddex,Lost,2017-10-22 00:00:00.000000000,2017-10-29 00:00:00.000000000,0.00,finance,2008,52.50,165,United States,Indépendant,Sunday,October,2017,4,Sunday,October,2017,4,Celia Rouche,West,MG,55.00
528YB7Q0,Rosie Papadopoulos,GTX Plus Basic,Umbrella Corporation,Lost,2017-10-22 00:00:00.000000000,2017-12-06 00:00:00.000000000,0.00,finance,1998,2022.14,5113,United States,Indépendant,Sunday,October,2017,4,Wednesday,December,2017,4,Cara Losch,East,GTX,1096.00
OFEUX5PI,Vicki Laflamme,GTXPro,Hatfan,Won,2017-10-22 00:00:00.000000000,2017-10-28 00:00:00.000000000,5190.00,services,1982,792.46,1299,United States,Indépendant,Sunday,October,2017,4,Saturday,October,2017,4,Celia Rouche,West,Inconnu,1096.00
S3V8Z52J,Cassey Cress,MG Advanced,Initech,Lost,2017-10-23 00:00:00.000000000,2017-10-25 00:00:00.000000000,0.00,telecommunications,1994,6395.05,20275,United States,Indépendant,Monday,October,2017,4,Wednesday,October,2017,4,Rocco Neubert,East,MG,3393.00
TTYSSNJH,Cassey Cress,GTX Plus Basic,Gekko & Co,Won,2017-10-23 00:00:00.000000000,2017-11-01 00:00:00.000000000,1027.00,retail,1990,2520.83,3502,United States,Indépendant,Monday,October,2017,4,Wednesday,November,2017,4,Rocco Neubert,East,GTX,1096.00
